id,name,synonym_names,taggings_count,name_with_ancestry
506042,award,[],20,award
507063,Admissions Project 2018,[],856,Admissions Project 2018
507721,Mary Whittaker,[],174,Mary Whittaker
507722,UCF Remembers,[],59,UCF Remembers
512663,Board of Governers,[],18,Board of Governers
512755,Trevor Colbourn,[],4,Trevor Colbourn
525495,Orange Ave,[],77,Orange Ave
528010,Brandon Marshall,[],3,Brandon Marshall
528254,Kandyss Najjar,[],6,Kandyss Najjar
528492,National Merit Scholar Medal,[],25,National Merit Scholar Medal
528493,Merit Scholar,[],25,Merit Scholar
528500,vr,"[""virtual reality""]",5,vr
529001,Study Abroad,[],26,Study Abroad
529091,Aidan Lakshman,[],7,Aidan Lakshman
529556,Johnna Grasic,[],7,Johnna Grasic
530175,Statusphere,[],10,Statusphere
530176,Kristen Wiley,[],10,Kristen Wiley
530177,Theresa Joseph,[],10,Theresa Joseph
530955,Summer Commencement 2018,[],96,Summer Commencement 2018
530984,Power Plant IV,[],1,Power Plant IV
531435,Trevor Colbourn Hall,[],26,Trevor Colbourn Hall
531466,First day 2018,[],758,First day 2018
533540,J'lin Rose,[],40,J'lin Rose
533665,2018 First Day Test Shoot,[],19,2018 First Day Test Shoot
533666,Tolulope Omokore,[],15,Tolulope Omokore
533667,Chad Brown,[],152,Chad Brown
533669,Maddie Kjosa,[],9,Maddie Kjosa
533925,Francisco Cordova,[],38,Francisco Cordova
533927,Chris Clemente,[],1,Chris Clemente
533931,Beth Barnes,[],1,Beth Barnes
534197,Abraham Pizam,[],26,Abraham Pizam
534198,Dean of Hospitality,[],8,Dean of Hospitality
534354,wine,[],71,wine
534355,Top Golf,[],56,Top Golf
534389,James Mangan,[],2,James Mangan
534390,Scott Freeman,[],2,Scott Freeman
534391,Matt Scott,[],4,Matt Scott
534392,Paisley,[],4,Paisley
534393,Derrick Stockderher,[],2,Derrick Stockderher
534394,Carl Metzger,[],60,Carl Metzger
534395,Brett Meade,[],38,Brett Meade
534396,Christine Gigicos,[],8,Christine Gigicos
534502,Move In Day 2018,[],124,Move In Day 2018
534875,UCF First Day Fashion,[],676,UCF First Day Fashion
535041,First day 2018 - Rosen,[],207,First day 2018 - Rosen
535233,Taste of UCF 2018,[],73,Taste of UCF 2018
535419,Metro Boomin,[],60,Metro Boomin
535424,Coastal Kick-off,[],113,Coastal Kick-off
535425,Coastal kickoff,[],113,Coastal kickoff
535442,Darren Soto,[],1,Darren Soto
535443,James Bacchus,[],1,James Bacchus
535444,Bill Posey,[],1,Bill Posey
535455,Knights of the Turntable,[],21,Knights of the Turntable
536071,Sydney Kitson,"[""Syd Kitson""]",0,Sydney Kitson
536081,Dean German,"[""Deborah German""]",0,Dean German
536229,Chief Beary,"[""Richard Beary""]",0,Chief Beary
536231,Chief Richard Beary,"[""Richard Beary""]",0,Chief Richard Beary
536238,Austin Warren,[],64,Austin Warren
536240,Joe Adams,[],5,Joe Adams
536241,Celebrates the Arts,"[""UCF Celebrates the Arts""]",0,Celebrates the Arts
536377,The Knighting,[],55,The Knighting
536383,Eliana Benevento,[],8,Eliana Benevento
536384,BJ Taylor,[],83,BJ Taylor
536385,Syd Kitson,"[""Sydney Kitson""]",19,Syd Kitson
536403,Research 1,[],3,Research 1
536413,Metro Boomin Concert,[],1,Metro Boomin Concert
536435,Chris Faulkner,[],13,Chris Faulkner
536504,Beam Signing,[],42,Beam Signing
536505,Linda Gonzalez,[],3,Linda Gonzalez
536506,Mike Morsberger,[],16,Mike Morsberger
536509,Self Defense Class,[],30,Self Defense Class
536808,M.J. Soileau,"[""Dr. Soileau"", ""Soileau""]",16,M.J. Soileau
536809,MJ Soileau,"[""Dr. Soileau"", ""Soileau""]",16,MJ Soileau
536824,Bird,[],12,Bird
536944,Publication,[],16,Publication
537167,Andrew Simpson,[],5,Andrew Simpson
537176,advising,[],83,advising
537192,Morgridge International Reading Center,[],41,Morgridge International Reading Center
537288,Frances Hilliard Millican,[],1,Frances Hilliard Millican
537289,Johnny Dawkins,"[""Coach Dawkins""]",49,Johnny Dawkins
537290,Steven Diaz,[],13,Steven Diaz
537511,Admissions Ambassadors,[],10,Admissions Ambassadors
537572,Knight Statue,[],34,Knight Statue
537588,Field of Memories,[],33,Field of Memories
537669,Jamilah Felix,[],10,Jamilah Felix
537675,Elyse Mundelein,[],185,Elyse Mundelein
537677,Daytona Campus,[],110,Daytona Campus
537688,Harris Engineering Center,"[""Harris Engineering"", ""Harris Corporation Engineering Center""]",0,Harris Engineering Center
537963,student,"[""students""]",39,student
537966,UCF vs South Carolina State,[],364,UCF vs South Carolina State
538110,Lynx Station,[],9,Lynx Station
538111,SunRail,[],9,SunRail
538112,Rooftop,[],16,Rooftop
538113,Internship,[],160,Internship
538114,ACE K-8 school,[],72,ACE K-8 school
538115,Cindy Schmidt,[],14,Cindy Schmidt
538116,Orange County Courthouse,[],24,Orange County Courthouse
538238,Biology Field Institute,[],82,Biology Field Institute
538243,The Yum Yum cupcake truck,[],4,The Yum Yum cupcake truck
538244,food truck,[],4,food truck
538325,Reflecting Pond,"[""reflection pond""]",261,Reflecting Pond
538447,Tiffany Sahaydak,[],6,Tiffany Sahaydak
539094,Festival Latino,[],46,Festival Latino
539279,Deborah Nightingale,[],31,Deborah Nightingale
539280,Creative School for Children,"[""Creative School""]",51,Creative School for Children
539281,naval orange race,[],15,naval orange race
539282,Wine Class,[],35,Wine Class
539283,Robin Back,[],21,Robin Back
539463,Gringos Locos,[],17,Gringos Locos
539464,tacos,[],12,tacos
539587,Vamos Knights,[],19,Vamos Knights
539657,Heather Peña,"[""Heather Pena""]",11,Heather Peña
539658,Jennifer Peña,"[""Jennifer Pena""]",35,Jennifer Peña
540004,UCF vs FAU,[],266,UCF vs FAU
540005,March to Victory,[],169,March to Victory
540262,Casey Bruno,[],28,Casey Bruno
540263,service dogs,[],30,service dogs
540533,Campus Conversation,[],58,Campus Conversation
541442,Tremon Kizer,[],50,Tremon Kizer
541636,Phil Zoshak,[],47,Phil Zoshak
541744,UCF vs Pitt,[],261,UCF vs Pitt
541749,Knight Walk,[],45,Knight Walk
541751,skateboarding,[],10,skateboarding
541753,Mo Bamba,[],1,Mo Bamba
541779,Alumni Spotlight,[],47,Alumni Spotlight
542037,solar energy,[],61,solar energy
542201,Anthony Allan,"[""Stare Down Kid""]",19,Anthony Allan
542202,Stare Down Kid,"[""Anthony Allan""]",21,Stare Down Kid
542227,UCF Cheerleading,"[""UCF Cheer""]",1,UCF Cheerleading
542232,Knugget,[],95,Knugget
542246,Dr. Phillips Performing Arts Center,"[""Dr. Phillips Center for the Performing Arts"", ""DPAC"", ""Dr. Phillips Center""]",0,Dr. Phillips Performing Arts Center
542250,Al Akhawayn University,[],24,Al Akhawayn University
542251,MOU,[],24,MOU
542252,Morocco,[],24,Morocco
542253,Marco Montero,[],12,Marco Montero
542287,Brett Meade Retirement Celebration,[],50,Brett Meade Retirement Celebration
542758,UCF vs SMU,[],172,UCF vs SMU
542759,splash dogs,[],32,splash dogs
542765,tinikling,[],2,tinikling
542766,philippines,[],2,philippines
542775,UCF Marching Knights,"[""Marching Knights""]",15,UCF Marching Knights
542930,Elizabeth Santiago,[],120,Elizabeth Santiago
543871,Which wich do you want,[],11,Which wich do you want
549221,Lake Eola,[],11,Lake Eola
553166,UCF Dance,[],4,UCF Dance
553167,Adrian Killins,[],63,Adrian Killins
554463,Deb German,"[""Deborah German""]",0,Deb German
554464,Lake Nona Medical Center Groundbreaking,[],124,Lake Nona Medical Center Groundbreaking
554465,Wendy Brandon,[],7,Wendy Brandon
554466,Michael Joyce,[],1,Michael Joyce
554467,Alex Martins,[],1,Alex Martins
554512,Quilt Reading,[],60,Quilt Reading
555184,Halloween 2018,[],50,Halloween 2018
555316,Mathilda Van Niekerk,[],7,Mathilda Van Niekerk
555428,UCF vs Temple,[],447,UCF vs Temple
555439,Scroll and Quill Society,[],58,Scroll and Quill Society
555484,Mac Loudermilk,[],3,Mac Loudermilk
556207,Bishop and Knight,[],2,Bishop and Knight
556268,PedsAcademy,[],59,PedsAcademy
556269,Megan Nickels,[],21,Megan Nickels
556424,Homecoming 2018,[],356,Homecoming 2018
556425,JF Harris,[],7,JF Harris
556429,Taylor Tomlinson,[],10,Taylor Tomlinson
556436,Joel McHale,[],13,Joel McHale
560317,Knights got Talent 2018,[],126,Knights got Talent 2018
562209,Ella Mai,[],31,Ella Mai
562210,A$AP Ferg,[],37,A$AP Ferg
562214,UCF vs Navy,[],160,UCF vs Navy
562215,Homecoming Court 2018,[],13,Homecoming Court 2018
562620,Kareem Abdul-Jabbar,[],9,Kareem Abdul-Jabbar
562671,Suzanne Chaar,[],26,Suzanne Chaar
562673,Eric Michael,[],1,Eric Michael
562828,Cultural Traditions of India,[],14,Cultural Traditions of India
562829,IEW2018,[],40,IEW2018
562830,Pandit Nandkishor Muley,[],14,Pandit Nandkishor Muley
562831,Come Taste the World 2018,[],26,Come Taste the World 2018
562832,Multicultural,[],26,Multicultural
562833,UCF Global,[],26,UCF Global
563812,College GameDay,[],281,College GameDay
563814,Amanda Sellars,[],1,Amanda Sellars
563815,Courtney Gilmartin,[],2,Courtney Gilmartin
563816,Mark Schlueb,[],9,Mark Schlueb
563817,Carly McCarthy,[],9,Carly McCarthy
563818,Rachel Williams,[],1,Rachel Williams
563819,Adam Casebolt,[],5,Adam Casebolt
564587,College Football Live,[],33,College Football Live
564605,Lee Corso,[],30,Lee Corso
564606,Desmond Howard,[],20,Desmond Howard
564607,Rece Davis,[],21,Rece Davis
564608,David Pollack,[],2,David Pollack
564609,Maria Taylor,[],2,Maria Taylor
564610,Tom Rinaldi,[],32,Tom Rinaldi
564611,Gene Wojciechowski,[],2,Gene Wojciechowski
564612,Kirk Herbstreit,[],21,Kirk Herbstreit
564613,Maury Povich,[],10,Maury Povich
565536,UCF vs Cincinnati,[],519,UCF vs Cincinnati
565569,Josh Heupel,[],18,Josh Heupel
565755,Ropes Course,"[""Challenge Course""]",0,Ropes Course
565863,Classroom I,"[""Classroom 1"", ""Classroom Building I"", ""Classroom One"", ""CB1""]",9,Classroom I
565865,Classroom One,"[""Classroom 1"", ""Classroom Building I"", ""Classroom I"", ""CB1""]",0,Classroom One
566185,Pop Parlour,[],12,Pop Parlour
567643,Social Venture Competition,[],10,Social Venture Competition
568364,Jennifer Martinez,[],10,Jennifer Martinez
569461,Shaquill Griffin,[],15,Shaquill Griffin
569486,Gene Clark,"[""Torchy Clark""]",20,Gene Clark
569487,Torchy Clark,"[""Gene Clark""]",20,Torchy Clark
570096,Mel Rogers,[],1,Mel Rogers
570583,equestrian,[],6,equestrian
570584,Surf,[],10,Surf
570638,Conference Championship,[],448,Conference Championship
570639,UCF Knightmoves,[],9,UCF Knightmoves
570640,Darriel Mack Jr,[],17,Darriel Mack Jr
570992,Mom Squad,[],25,Mom Squad
570993,leis,[],32,leis
570994,Darriel Mack Jr.,[],35,Darriel Mack Jr.
571514,Nick Leyva,[],7,Nick Leyva
571613,Taylor Lugo,[],15,Taylor Lugo
571615,Reilly Dearth,[],18,Reilly Dearth
571677,Ron Boucher,[],13,Ron Boucher
571680,Victory Knight Statue,[],35,Victory Knight Statue
572790,Aubrey Dawkins,[],44,Aubrey Dawkins
572795,Azmia Magne,[],18,Azmia Magne
572806,Sonia Cox,[],13,Sonia Cox
573108,Cookies with the Whittakers,[],50,Cookies with the Whittakers
573856,Matthew Wright,[],3,Matthew Wright
573857,Stephanie Murphy,[],4,Stephanie Murphy
573894,Jamison Gavin,[],12,Jamison Gavin
574041,Makayla Peppin,[],11,Makayla Peppin
574070,Conflict Resolution and Negotiation,[],15,Conflict Resolution and Negotiation
574071,Gary Nichols,[],15,Gary Nichols
574610,Mia Mota,[],13,Mia Mota
574719,UCF vs LSU,[],265,UCF vs LSU
574821,State Farm Stadium,[],2,State Farm Stadium
574822,Latavius Murray,[],1,Latavius Murray
574825,Fiesta Bowl billboards,[],4,Fiesta Bowl billboards
574917,Florida Blue,[],18,Florida Blue
575046,Fiesta Bowl Parade,[],65,Fiesta Bowl Parade
575047,Fiesta Bowl Media Day,[],48,Fiesta Bowl Media Day
575103,Arizona landscapes,[],13,Arizona landscapes
575128,Arizona Helping Hands,[],60,Arizona Helping Hands
575469,knight ride van,[],8,knight ride van
575714,Child Education,[],10,Child Education
575911,President's Chain of Office,[],10,President's Chain of Office
576241,Jeff Jones,[],15,Jeff Jones
576472,President's Dive Club,[],18,President's Dive Club
576593,UCF dogs,[],18,UCF dogs
577481,Yaupon Brothers Tea,[],48,Yaupon Brothers Tea
577895,UCF Connect Center,[],15,UCF Connect Center
577896,success coach,[],15,success coach
578590,Youcheng Wang,[],2,Youcheng Wang
578592,Robert Caslen,[],1,Robert Caslen
578728,UCF Rowing,[],13,UCF Rowing
578841,Steven Altman,[],3,Steven Altman
578858,Charles Dziuban,[],2,Charles Dziuban
579123,BFSA 25th Annual Mentoring Celebration,[],16,BFSA 25th Annual Mentoring Celebration
579124,Angela Rye,[],21,Angela Rye
579130,BFSA Mentoring Celebration,[],50,BFSA Mentoring Celebration
579247,UCF vs Houston,[],109,UCF vs Houston
579271,Iman Al-Shabibi,[],15,Iman Al-Shabibi
579451,Terrell Allen,[],12,Terrell Allen
579943,Oscar,[],3,Oscar
580085,maker spaces,"[""maker space""]",0,maker spaces
580090,UCF vs Tulsa,[],150,UCF vs Tulsa
580216,Tre'Quan Smith,[],65,Tre'Quan Smith
580226,Mike Hughes,[],30,Mike Hughes
580227,Theresa Milton,[],1,Theresa Milton
580228,Duke Energy Welcome Center,"[""welcome center""]",28,Duke Energy Welcome Center
580230,staircase,[],1,staircase
580360,UCF Men's Basketball,[],604,UCF Men's Basketball
580746,Eric Camilo,[],24,Eric Camilo
580747,Non Profit,[],24,Non Profit
580748,Salt,[],24,Salt
580771,Carnaval,[],7,Carnaval
580774,theatre,[],475,theatre
580777,UCF vs Colorado,[],83,UCF vs Colorado
580778,UCF vs Alabama,[],71,UCF vs Alabama
580782,UCF Women's Golf,[],8,UCF Women's Golf
580927,UCF Softball,[],88,UCF Softball
580937,UCF vs Akron,[],30,UCF vs Akron
580945,referee,[],1,referee
580957,UCF vs NC State,[],30,UCF vs NC State
580983,UCF vs Bethune-Cookman,[],78,UCF vs Bethune-Cookman
580989,UCF  Flags,[],2,UCF  Flags
581009,Ashley Molnar,[],2,Ashley Molnar
581012,Charging Knight Statue,[],90,Charging Knight Statue
581013,ONYX Exoskeleton,[],60,ONYX Exoskeleton
581014,UCF vs Arkansas State,[],151,UCF vs Arkansas State
581015,Annette Khaled,"[""Annette Kahled"", ""Dr. Khaled""]",1,Annette Khaled
581016,Dr. Khaled,"[""Annette Khaled""]",0,Dr. Khaled
581056,Pegasus Horse,[],6,Pegasus Horse
581174,Robert Garvy,[],18,Robert Garvy
581481,Josh Boloña,[],3,Josh Boloña
581543,Cyber Innovation Lab,[],12,Cyber Innovation Lab
581558,UCF vs Penn State,[],59,UCF vs Penn State
581568,bagpipes,[],14,bagpipes
581646,Barbara Ying Center,[],2,Barbara Ying Center
581700,bookstore,"[""Barnes & Noble"", ""Barnes and Noble""]",10,bookstore
581701,UCF Men's Tennis,[],29,UCF Men's Tennis
581702,UCF Men's Basketballl,"[""UCFMBB""]",0,UCF Men's Basketballl
581703,Shabbat,[],8,Shabbat
581704,Shabbat of Champions,[],8,Shabbat of Champions
581757,maintenance,[],102,maintenance
581900,Safe Knight Carnival,[],30,Safe Knight Carnival
582434,stadium,"[""Spectrum Stadium""]",0,stadium
582436,reflection pond,"[""Reflecting Pond""]",0,reflection pond
583067,Collin Smith,[],8,Collin Smith
583288,Rosen Apartments,"[""Rosen College Apartments""]",161,Rosen Apartments
583358,Dunkin Donuts,[],1,Dunkin Donuts
583598,Lake Claire Community,[],61,Lake Claire Community
583607,Rosen College Apartments,"[""Rosen Apartments""]",170,Rosen College Apartments
583625,Apollo Community,"[""Apollo""]",0,Apollo Community
583834,Barnes and Noble,"[""Barnes & Noble"", ""bookstore""]",1,Barnes and Noble
586405,Reach for the Stars Professors,[],35,Reach for the Stars Professors
586590,Sociologoy,[],21,Sociologoy
586591,Timothy Hawthorne,[],21,Timothy Hawthorne
586933,Life@UCF,[],25,Life@UCF
586934,Women Faculty Award Reception,[],25,Women Faculty Award Reception
586989,Naim Kapucu,[],11,Naim Kapucu
587162,Martine Vanryckeghem,[],13,Martine Vanryckeghem
587290,Women's History Month,"[""womens history month""]",41,Women's History Month
587316,Amanda Seales,[],4,Amanda Seales
587413,Joyner Lucas,[],40,Joyner Lucas
587414,UCFestival 2019 Concert,[],84,UCFestival 2019 Concert
587415,Amine,[],44,Amine
587648,Pamela Wisniewski,[],3,Pamela Wisniewski
587795,Konya Plummer,[],367,Konya Plummer
587800,2019 UCFestival Comedy,[],41,2019 UCFestival Comedy
587801,stand-up comedy,[],41,stand-up comedy
587836,tableaux vivants,"[""tableux vivants""]",133,tableaux vivants
588656,Scholars Wall,[],25,Scholars Wall
589652,Titanic,[],106,Titanic
589728,Melody Cook,[],26,Melody Cook
589742,Emily St. John Mandel,[],14,Emily St. John Mandel
589985,Danielle Hughes,[],8,Danielle Hughes
589986,Rick Salcedo,[],8,Rick Salcedo
590300,UCF vs Miami,[],48,UCF vs Miami
590660,Katelyn O'Rourke,[],15,Katelyn O'Rourke
590661,Zumba,[],95,Zumba
590736,Matt Ortiz,[],127,Matt Ortiz
590936,Hannah Holbrook,[],10,Hannah Holbrook
590939,CCDC,[],36,CCDC
590953,Katie Seymour,[],83,Katie Seymour
590960,Addition Financial Arena,[],16,Addition Financial Arena
591276,Spring Commencement 2019,[],633,Spring Commencement 2019
591426,posthumous degree,[],20,posthumous degree
591504,Georgia Lorenz,[],3,Georgia Lorenz
591505,DirectConnect,[],1,DirectConnect
591506,Paul Browning,[],2,Paul Browning
591582,James Wilkening,[],2,James Wilkening
591583,Pamela Carroll,[],6,Pamela Carroll
592037,Charge On Tour,[],46,Charge On Tour
592101,Theft Project,[],15,Theft Project
592223,SOAR,[],79,SOAR
592321,Day and Knight,[],3,Day and Knight
594356,Harrison Rai,[],10,Harrison Rai
594444,Faculty Welcome 2016,[],21,Faculty Welcome 2016
595159,Ad Wrap,[],11,Ad Wrap
596104,Charge On Commercial,[],385,Charge On Commercial
596451,Holi,[],51,Holi
596452,Jon Strong,[],28,Jon Strong
596453,Ryan Dean,[],30,Ryan Dean
596454,Kay Kay Wright,[],32,Kay Kay Wright
596456,Thomas Bell,[],12,Thomas Bell
596457,turtles,[],57,turtles
596458,Dan Forcella,[],3,Dan Forcella
596459,Eric DeSalvo,[],3,Eric DeSalvo
596460,Gabe Davis,[],33,Gabe Davis
596461,Richie Grant,[],27,Richie Grant
596462,Jordan Johnson,[],24,Jordan Johnson
596501,Janeza Dino,[],1,Janeza Dino
596502,Jasmine Kettenacker,[],11,Jasmine Kettenacker
596705,Emilee Jackson,[],10,Emilee Jackson
596774,Jascinth Lindo,[],20,Jascinth Lindo
596775,Michael Strawser,[],13,Michael Strawser
596776,Valerie Sims,[],10,Valerie Sims
596777,Robert Folger,[],6,Robert Folger
596778,Jayanta Kapat,[],8,Jayanta Kapat
596779,Alain Kassab,[],5,Alain Kassab
596780,Orlando Creators,[],9,Orlando Creators
596781,Ayanna Cambell Smith,[],9,Ayanna Cambell Smith
596782,Drew Powers,[],9,Drew Powers
596783,Morgan Walker,[],3,Morgan Walker
597762,Marshall Head,[],7,Marshall Head
597793,LGBTQ,[],28,LGBTQ
597868,Lauren Waters,[],10,Lauren Waters
597869,fire,[],10,fire
597883,signage,[],13,signage
597909,Steve Webb,[],27,Steve Webb
597967,Spring Commencement 2014,[],55,Spring Commencement 2014
597977,grad caps,[],94,grad caps
597979,Spring Commencement 2018,[],325,Spring Commencement 2018
597982,Spring Commencement 2013,[],18,Spring Commencement 2013
597984,Erin Paulin,[],4,Erin Paulin
597994,Spring Commencement 2009,[],118,Spring Commencement 2009
598007,Fall Commencement 2007,[],59,Fall Commencement 2007
598018,excavation,[],5,excavation
598035,Brandon Brown,[],11,Brandon Brown
598044,Sumayya Abukhalil,[],14,Sumayya Abukhalil
598150,murals,[],27,murals
598151,College of Health Professions and Sciences,[],123,College of Health Professions and Sciences
598812,Huey Magoo's,[],7,Huey Magoo's
598813,Katherine Torres,[],62,Katherine Torres
598814,adaptive climbing harness,[],62,adaptive climbing harness
598815,Aaron Gordon,[],5,Aaron Gordon
598818,UnionWest,[],151,UnionWest
598830,KnightMoves,[],7,KnightMoves
598919,comics,[],19,comics
598966,accessibility,[],86,accessibility
599011,Cristina Fernandez-Valle,[],11,Cristina Fernandez-Valle
599012,Pamela Andreatta,[],11,Pamela Andreatta
599094,College of Community Innovation and Education,[],210,College of Community Innovation and Education
599326,cello,[],1,cello
599345,John Mulaney,[],44,John Mulaney
599346,Ali Wong,[],20,Ali Wong
599347,Ryan O'Toole,[],6,Ryan O'Toole
599421,applause,[],1,applause
599422,clapping,[],1,clapping
599424,coin,[],1,coin
599435,UCF Fan Fest,[],15,UCF Fan Fest
599470,Fiesta Bowl community service,[],41,Fiesta Bowl community service
599471,Chanukah Menorah Lighting,[],21,Chanukah Menorah Lighting
599495,Addie Dove,[],22,Addie Dove
599498,Kamillia Crawford,[],10,Kamillia Crawford
599499,Philip Metzger,[],4,Philip Metzger
599500,Maria Cristina Santana,[],50,Maria Cristina Santana
599679,anatomy table,[],2,anatomy table
599682,launch,[],1,launch
599683,rocket,[],1,rocket
599686,Chris Parkinson,[],7,Chris Parkinson
599712,UCF Alert,[],21,UCF Alert
599713,phone,[],3,phone
599714,Subith Vasu,[],12,Subith Vasu
599716,vehicles,[],79,vehicles
599717,cars,[],33,cars
599750,2014,[],819,2014
599751,Spring Commencement 2015,[],139,Spring Commencement 2015
599752,CREATE animation camp,[],31,CREATE animation camp
599807,2003,[],2,2003
599862,scan,[],1,scan
599863,brain,[],1,brain
599893,ruins,[],1,ruins
599906,Beverly Seay,[],12,Beverly Seay
600175,welcome sheet,[],1,welcome sheet
600253,Harris Corporation Engineering Center,"[""Harris Engineering"", ""Harris Engineering Center""]",83,Harris Corporation Engineering Center
600298,Palm Bay Campus,[],22,Palm Bay Campus
600378,2016,[],2925,2016
600379,2019,[],5206,2019
600380,2018,[],9412,2018
600381,Calvin Chiu,[],16,Calvin Chiu
600404,aerial photography,[],59,aerial photography
600448,tennis,[],86,tennis
600450,Veterans Commemorative Site,[],5,Veterans Commemorative Site
600466,Erica Catron,[],4,Erica Catron
602291,moulage,[],20,moulage
602368,Jensly Francisco,[],29,Jensly Francisco
602843,emotional,[],2,emotional
603130,Hurricane Irma,[],94,Hurricane Irma
603134,ARC,[],19,ARC
603294,Dr. Phillips Academic Commons,[],25,Dr. Phillips Academic Commons
603434,Wayne Densch Center for Student-Athlete Leadership,[],4,Wayne Densch Center for Student-Athlete Leadership
603435,Wayne Densch Sports Center,[],1,Wayne Densch Sports Center
603554,lights,[],5,lights
603555,coding,[],10,coding
603557,Kaia Johnson,[],4,Kaia Johnson
603558,Sarah Gebert,[],8,Sarah Gebert
603605,Luminary Awards,[],196,Luminary Awards
603633,Rhonda Bishop,[],2,Rhonda Bishop
603694,swans,[],3,swans
603768,moon,[],2,moon
603945,"School of Modeling, Simulation and Training",[],20,"School of Modeling, Simulation and Training"
603946,College of Graduate Studies,[],20,College of Graduate Studies
603950,grilling,[],1,grilling
603951,cornhole,[],1,cornhole
605665,laptop,[],5,laptop
605667,ceramics,[],33,ceramics
606424,Keith Harrison,[],4,Keith Harrison
607278,Unleash Your Potential Mural,[],29,Unleash Your Potential Mural
607279,Harry Foreman,[],27,Harry Foreman
607815,Stephanie Rodriguez,[],3,Stephanie Rodriguez
607816,Rhiana Raymundo,[],5,Rhiana Raymundo
607817,Nicole Dudenhoefer,[],1,Nicole Dudenhoefer
607818,UCF Downtown Founders' Preview Event,[],224,UCF Downtown Founders' Preview Event
607826,Charles Gray,[],1,Charles Gray
607827,Violectrics,[],2,Violectrics
607828,Brooke Myers,[],2,Brooke Myers
607829,Ken Robinson,[],7,Ken Robinson
607830,Fred Kittinger,[],1,Fred Kittinger
607831,Sasha Mills,[],9,Sasha Mills
607832,Melissa Mitchum,[],1,Melissa Mitchum
607833,Mike Kilbride,[],1,Mike Kilbride
607834,Jamie Giller,[],1,Jamie Giller
607835,Lori Shuff,[],1,Lori Shuff
607836,Robert Littlefield,[],1,Robert Littlefield
607837,Maria Grulich,[],1,Maria Grulich
607873,soft room,[],3,soft room
613461,DTC,[],169,DTC
613462,Valencia College Downtown,[],169,Valencia College Downtown
617537,Khadesha Galloway,[],1,Khadesha Galloway
618757,Match Day,[],54,Match Day
618892,Jay Bergman,[],1,Jay Bergman
618894,turtle,[],1,turtle
618895,Lew Erhardt,[],1,Lew Erhardt
618896,David Scott,[],1,David Scott
618917,Michelle Akers,[],1,Michelle Akers
619097,blackbear,[],71,blackbear
622156,Theresa Saintfelix,[],3,Theresa Saintfelix
622157,Abraham Perez,[],5,Abraham Perez
622158,Jonathan Watson,[],5,Jonathan Watson
622159,Carlos Torres,[],5,Carlos Torres
622160,Emily Kemp,[],5,Emily Kemp
622161,Anthony Botto,[],4,Anthony Botto
622162,Alejandro Delapaz,[],3,Alejandro Delapaz
622163,Icaro Marques,[],8,Icaro Marques
622164,Eric Young,[],4,Eric Young
622165,Jordyn James,[],12,Jordyn James
622166,Lina Caro,[],5,Lina Caro
622181,Chemistry Building,[],17,Chemistry Building
622184,model release form,[],1,model release form
622303,Maryam Ali,[],8,Maryam Ali
622304,Nichole Campbell,[],7,Nichole Campbell
622305,Max Desire,[],6,Max Desire
622306,Bonnie Bensinger,[],11,Bonnie Bensinger
622307,Victoria McIntosh,[],3,Victoria McIntosh
622329,UCF vs FAMU,[],101,UCF vs FAMU
622330,tailgate,[],4,tailgate
622331,Otis Anderson,[],12,Otis Anderson
622332,Greg McCrae,[],18,Greg McCrae
622333,panorama,[],1,panorama
622334,Brandon Moore,[],13,Brandon Moore
622335,Brandon Wimbush,[],12,Brandon Wimbush
622336,Dillon Gabriel,[],20,Dillon Gabriel
622337,Tre Nixon,[],7,Tre Nixon
623925,Greg Moore,[],4,Greg Moore
623926,Classroom Building II,"[""Classroom 2"", ""Classroom II"", ""Classroom Two"", ""CB2""]",2,Classroom Building II
623927,CB2,"[""Classroom 2"", ""Classroom II"", ""Classroom Two"", ""Classroom Building II""]",0,CB2
623928,CB1,"[""Classroom 1"", ""Classroom I"", ""Classroom One""]",0,CB1
623931,2005,[],112,2005
624332,UCF CAPS,[],16,UCF CAPS
624817,Terry McMillan,[],17,Terry McMillan
624822,patient care,[],199,patient care
624823,hospital,[],199,hospital
624825,Joey Ginorio,[],2,Joey Ginorio
624826,Elena Pham,[],7,Elena Pham
624827,Matthew St. Hubin,[],6,Matthew St. Hubin
624991,Sheila Piñeres,[],4,Sheila Piñeres
624992,Kyler Gray,[],3,Kyler Gray
625057,Hurricane Dorian,[],15,Hurricane Dorian
625226,Quadry Jones,[],1,Quadry Jones
636054,UCF vs Stanford,[],94,UCF vs Stanford
636525,UCF Restores,[],4,UCF Restores
636540,hammock,"[""hammocks""]",0,hammock
636541,bassoon,[],1,bassoon
636542,french horn,[],1,french horn
636543,trumpet,[],1,trumpet
636544,tuba,[],1,tuba
652884,Knight Star Awards,[],19,Knight Star Awards
654602,Latino Game Knight,[],19,Latino Game Knight
656050,UCF vs UConn,[],41,UCF vs UConn
656105,Bill Self,[],2,Bill Self
656121,dance,[],210,dance
656155,coffee,[],1,coffee
656161,military,[],0,military
656163,Pete Osterrieder,[],2,Pete Osterrieder
660013,Bahamas relief,[],25,Bahamas relief
660014,donations,[],25,donations
660043,canoeing,"[""kayaking""]",0,canoeing
660044,paddle boarding,[],1,paddle boarding
660045,paddle board,[],1,paddle board
